ec5e4ab5-e629-449d-9012-0e77f8be3439,bangalore bazaar,2006,Minivans,manual,lpg,76000,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_img_20230304_wa0190_35681677939837_1677939892.jpg?imwidth=640'}],9,false,Maruti Omni LPG STD BSIV,Maruti,Maruti Omni,LPG STD BSIV,Bangalore,160000,Dealer,partner,[],[],[],[],[],,,,,,,,,,,,,,,4,RWD,8,Power,,,"Tubeless,Radial",5.0,210,karnataka,Black,first,,,
d81025f7-94e2-403a-b901-f51497e0262a,lucknow g.p.o.,2011,Minivans,manual,lpg,48667,[{'img': 'https://images10.gaadi.com/usedcar_image/original/spyne_VCC_car_replace_bg_aa3ed3f6-fce2-4c1b-a74e-2dcd64edc15c_1693780_116_1676186066.jpg?imwidth=640'}],23,true,Maruti Omni LPG STD BSIII 5-STR W IMMOBILISER,Maruti,Maruti Omni,LPG STD BSIII 5-STR W IMMOBILISER,Lucknow,120000,Dealer,partner,[],[],[],[],[],,,,,,,,,,,,,,,4,RWD,5,Power,,,"Tubeless,Radial",5.0,210,uttar pradesh,Silver,first,,,
ffe12938-d9fd-4fac-b410-473e7b5bda60,ammerpet,2002,Sedan,manual,petrol,135000,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_62ff596565a9b_1660901733.jpg?imwidth=640'}],11,false,Mercedes-Benz C-Class 180 elegance,Mercedes-Benz,Mercedes-Benz C-Class,180 elegance,Hyderabad,225000,Dealer,partner,[],[],[],[],[],,,,,,,,,,,,,,,,FWD,5,Power,,,"Tubeless,Radial",4.0,,telangana,Blue,first,,,
1c6a93c3-504c-40a7-8e67-c2c83211fc7c,kolathur,2007,Sedan,manual,petrol,85011,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_6412a38ba34fe_1678943115.jpg?imwidth=640'}],10,false,Mercedes-Benz E-Class 220 petrol,Mercedes-Benz,Mercedes-Benz E-Class,220 petrol,Chennai,445000,Dealer,partner,[],[],[],[],[],,,,,,,,,,,,,,,,FWD,5,Power,,,"Tubeless,Radial",4.0,,tamil nadu,Blue,third,,,
ac25ccf8-5422-43b7-bb93-d5c9647db3a4,ahmedabad,2012,Sedan,manual,diesel,159674,[{'img': 'https://images10.gaadi.com/usedcar_image/original/spyne_VCC_car_replace_bg_2b649d80-6542-4592-abe9-99471af354dc_1698470_116_1676867001.jpg?imwidth=640'}],22,true,Toyota Etios GD SP,Toyota,Toyota Etios,GD SP,Ahmedabad,250000,Dealer,partner,[],[],[],[],[],,,,,,,,,,,,,,,,FWD,5,Power,,,"Tubeless,Radial",4.0,,gujarat,Silver,third,,,
d2730e6a-401f-4c8c-ad0b-be70a8a2c38c,bandra west,2014,Hatchback,automatic,petrol,35000,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_64159b82525fc_1679137666.jpg?imwidth=640'}],11,false,Hyundai i20 new Sportz AT 1.4,Hyundai,Hyundai i20,new Sportz AT 1.4,Mumbai,475000,Dealer,partner,[],[],[],[],[],,,,,,,,,,,,,,,,FWD,5,Power,,,"Tubeless,Radial",5.0,,maharashtra,Blue,first,,,
a1b31446-9f2d-4cef-aa7a-a819a7d1a71c,kolkatta gpo,2003,Hatchback,manual,petrol,42399,[{'img': 'https://images10.gaadi.com/usedcar_image/original/VCC_1711032_94_1678685659.jpg?imwidth=640'}],22,false,Hyundai Santro LP zipPlus,Hyundai,Hyundai Santro,LP zipPlus,Kolkata,101000,Dealer,partner,[],[],[],[],[],,,,,,,,,,,,,,,,FWD,5,Power,,,"Tubeless,Radial",5.0,,west bengal,Silver,first,,,
549f4e58-0e93-4d7d-bef0-3b10c4023ead,prabhadevi,2016,Sedan,automatic,petrol,58871,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_16528_1676448006.jpg?imwidth=640'}],8,false,Honda City 1.5 GXI CVT,Honda,Honda City,1.5 GXI CVT,Mumbai,780000,Dealer,corporate,"['Power Steering', 'Power Windows Front']","['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front']",[],[],[],,,,,,,,,,,,,,,,FWD,5,Power,,,"Tubeless,Radial",4.0,,maharashtra,CARNELIAN RED PEARL,first,,,
eeb41270-d844-4346-852e-0e22f46c58c5,prabhadevi,2015,Sedan,automatic,petrol,55000,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_16530_1676447785.jpg?imwidth=640'}],12,false,Honda City 1.5 GXI CVT,Honda,Honda City,1.5 GXI CVT,Mumbai,590000,Dealer,corporate,"['Power Steering', 'Power Windows Front']","['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front']",[],[],[],,,,,,,,,,,,,,,,FWD,5,Power,,,"Tubeless,Radial",4.0,,maharashtra,Red,first,,,
