99455e52-68ae-4669-a16f-fe707b9c77af,thathawade,2014,Sedan,manual,petrol,92963,[{'img': 'https://cars24.gaadi.com/user/server/php/files72/img2721310/usedcar_1_729871678448515_1678448701.jpg?imwidth=640'}],15,false,Volkswagen Jetta 1.4 TSI Trendline,Volkswagen,Volkswagen Jetta,1.4 TSI Trendline,Pune,726000,Dealer,corporate,"['Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Rear', 'Anti Lock Braking System', 'Brake Assist', 'Cd Player']","['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Glove Box Cooling']","['Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat']","['Adjustable Head Lights', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Alloy Wheels', 'Power Antenna', 'Tinted Glass', 'Rear Spoiler', 'Roof Carrier', 'Outside Rear View Mirror Turn Indicators', 'Smoke Headlamps']","['Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Crash Sensor', 'Ebd', 'Anti Theft Device']",White,Petrol Engine,1390.0,4.0,4.0,DOHC,true,false,,,,,,,,FWD,,,,,,,,maharashtra,White,second,MPFI,120,200
c507bd4c-301a-4ac2-aa61-d73f5b043708,banaswadi,2020,SUV,manual,petrol,27000,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_62be74cde9b54_1656648909.jpg?imwidth=640'}],12,false,Nissan Kicks XV Premium Option,Nissan,Nissan Kicks,XV Premium Option,Bangalore,1395000,Dealer,partner,"['Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Brake Assist', 'Cd Player']","['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling', 'Voice Control', 'Luggage Hook And Net', 'Lane Change Indicator']","['Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat']","['Adjustable Head Lights', 'Fog Lights Front', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Wiper', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Roof Rail']","['Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Theft Device', 'Speed Sensing Auto Door Lock', 'Pretensioners And Force Limiter Seatbelts', 'Hill Assist', 'Impact Sensing Auto Door Lock', 'View360Camera']",Maroon,1.5 H4K Petrol,1498.0,4.0,4.0,,,,,,,,,,5,RWD,,Power,Disc,Drum,Tubeless,,400,karnataka,Maroon,first,MPFI,104,142
4c16fb8e-60c3-4dcc-a905-00c0800ba841,ahmedabad,2012,Hatchback,manual,petrol,137947,[{'img': 'https://images10.gaadi.com/usedcar_image/original/spyne_VCC_car_replace_bg_8d7b0841-8640-4316-aab7-e8bf0a682d54_1700941_116_1677223758.jpg?imwidth=640'}],20,true,Honda Jazz Select Edition,Honda,Honda Jazz,Select Edition,Ahmedabad,350000,Dealer,partner,[],[],[],[],[],White,,1198.0,4.0,4.0,undefined,,,,,,,,,,FWD,,,,,,,,gujarat,White,first,,,
3f4340bf-96d9-488d-a253-3c95f03d799f,bangalore city,2004,Sedan,manual,petrol,109381,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_64003e12b84f3_1677737490.jpg?imwidth=640'}],18,false,Honda City 1.5 EXI,Honda,Honda City,1.5 EXI,Bangalore,150000,Dealer,partner,[],[],[],[],[],White,In-Line Engine,1493.0,4.0,4.0,,false,false,,,,,,,,FWD,,,,,,,,karnataka,White,third,,100,13
05468bfe-7c72-416a-bf4e-b26d2ab02bb4,b.c. road,2009,Hatchback,manual,petrol,35000,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2618411_1668671741.jpg?imwidth=640'}],12,false,Maruti Estilo LXI,Maruti,Maruti Estilo,LXI,Patna,190000,Dealer,partner,[],[],[],[],[],Silver,,1061.0,4.0,4.0,,,,,,,,,,,FWD,,,,,,,,bihar,Silver,first,,,
62b6d838-0be5-4d2e-9014-f5fa70dd7c67,pune city,2005,Sedan,manual,petrol,86476,[{'img': 'https://images10.gaadi.com/usedcar_image/original/VCC_car_replace_bg_b4a8ef7b-c126-4df1-959c-bc118a22f8a4_1677997_116_1673937601.jpg?imwidth=640'}],20,true,Honda City 1.5 EXI,Honda,Honda City,1.5 EXI,Pune,140000,Dealer,partner,[],[],[],[],[],Grey,In-Line Engine,1493.0,4.0,4.0,,false,false,,,,,,,,FWD,,,,,,,,maharashtra,Grey,second,,100,13
34a077c5-5ef0-451a-a0d8-7974991caa7f,pune city,2012,Hatchback,manual,petrol,111970,[{'img': 'https://images10.gaadi.com/usedcar_image/original/VCC_hres_8E07015XSJ_46a23111_Exterior_4_1651435_97_1669688967.jpg?imwidth=640'}],18,false,Honda Jazz Select Edition,Honda,Honda Jazz,Select Edition,Pune,260000,Dealer,partner,[],[],[],[],[],Silver,,1198.0,4.0,4.0,undefined,,,,,,,,,,FWD,,,,,,,,maharashtra,Silver,second,,,
